rtID,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore
orphans_of_the_storm,0,4,3,1,75,0,0,0,0,0,0,0,0
count-dracula-his-vampire-bride,0,0,0,0,0,0,0,0,0,0,0,0,0
28_days_later,7.3,200,177,23,88,7.1,39,34,5,87,3.6,107149,82
charlies_angels_full_throttle,5,171,74,97,43,5,37,15,22,40,3,33126,54
ed_and_his_dead_mother,5.4,6,3,3,50,0,0,0,0,0,0,0,0
fulltime_killer,6.2,32,18,14,56,5.8,10,5,5,50,3.7,2062,74
just_a_little_harmless_sex,4.4,5,1,4,20,0,0,0,0,0,0,0,0
1189844-the_bank_job,6.7,137,108,29,78,7.1,31,28,3,90,3.5,60915,74
fear_of_fear,9.2,16,16,0,100,0,2,2,0,100,4.1,1799,89
bodies_rest_and_motion,5,28,16,12,57,5.2,8,4,4,50,3,516,37
blood_of_jesus,0,1,1,0,100,0,0,0,0,0,0,0,0
long_ships,4.7,6,3,3,50,0,0,0,0,0,0,0,0
made_for_each_other,0,2,2,0,100,0,0,0,0,0,0,0,0
you_only_live_once,9,5,5,0,100,0,0,0,0,0,0,0,0
1079818-anastasia,7.1,48,41,7,85,7.1,9,7,2,77,3.2,33076,70
1065598-babe,8.2,54,53,1,98,8.2,11,11,0,100,3,22954,54
flight_of_the_intruder,4.3,11,3,8,27,0,2,0,2,0,3,858,50
fun_with_dick_and_jane,4.9,131,38,93,29,5.2,30,9,21,30,3.2,80127,58
1013089-main_event,4.9,8,3,5,37,0,1,0,1,0,3,481,44
mans_favorite_sport,6.2,15,9,6,60,0,3,1,2,33,3.5,622,71
mr_baseball,4.2,15,2,13,13,0,1,1,0,100,2.7,1578,36
1014832-never_on_sunday,6.8,7,6,1,85,0,0,0,0,0,0,0,0
mixed_nuts,2.8,28,2,26,7,2.5,6,0,6,0,2.9,2410,46
rhapsody-in-august,5.8,8,5,3,62,5.6,5,3,2,60,3.6,1375,73
1018316-scaramouche,0,3,1,2,33,0,0,0,0,0,0,0,0
start_the_revolution_without_me,6.6,5,4,1,80,0,0,0,0,0,0,0,0
strange_bedfellows,6.7,5,4,1,80,0,0,0,0,0,0,0,0
tenant,7.8,29,26,3,89,6.6,5,4,1,80,4,3556,87
advocate,5.6,8,6,2,75,0,2,2,0,100,3.3,530,54
up_the_sandbox,0,3,2,1,66,0,1,1,0,100,2.9,358,37
whats_up_doc,7.1,33,30,3,90,0,4,3,1,75,3.9,2794,87
the_incredible_hulk,6.1,210,138,72,65,5.7,38,21,17,55,3.6,124298,75
legally_blonde_2_red_white_and_blonde,4.8,147,55,92,37,5,36,14,22,38,2.9,41399,57
sinbad_legend_of_the_seven_seas,5.6,119,54,65,45,5.7,32,15,17,46,3.1,9338,57
terminator_3_rise_of_the_machines,6.6,195,137,58,70,6,38,22,16,57,3.2,42333,54
swimming_pool,7.1,148,125,23,84,6.9,37,33,4,89,3.3,5988,65
pirates_of_the_caribbean_the_curse_of_the_black_pearl,7.1,196,153,43,78,6.4,38,25,13,65,3.9,297546,86
madame_sata,6.2,42,25,17,59,6.7,15,11,4,73,3.7,461,75
league_of_extraordinary_gentlemen,4,174,30,144,17,3.9,37,5,32,13,3,42753,54
cuckoo,7,62,54,8,87,7.2,23,21,2,91,4,791,87
holy_land,5.8,54,28,26,51,5.8,19,10,9,52,3.6,173,68
1120788-housekeeper,6.5,60,46,14,76,7,22,20,2,90,3,76,35
i_capture_the_castle,6.7,81,65,16,80,6.4,27,19,8,70,3.7,1744,76
km0,5.6,44,24,20,54,5.6,16,8,8,50,3.6,424,72
northfork,5.9,99,56,43,56,5.6,32,16,16,50,3.5,992,68
bad_boys_ii,4.1,154,36,118,23,3.8,38,6,32,15,3.6,76903,80
how_to_deal,4.5,92,26,66,28,4.7,32,9,23,28,3.1,6783,64
johnny_english,4.8,115,38,77,33,5.2,30,13,17,43,2.9,21762,54
anarchist_cookbook,4.2,18,7,11,38,3.7,6,2,4,33,3.3,718,58
dirty_pretty_things,7.8,138,130,8,94,7.8,38,35,3,92,3.6,6668,79
1123900-embalmer,6.8,32,26,6,81,6.9,15,14,1,93,3.5,350,67
garage_days,5.1,52,23,29,44,4.7,17,6,11,35,3.3,1027,62
1125480-on_the_run,6.8,40,29,11,72,6.9,14,10,4,71,3.1,37,60
sea_is_watching,6.1,26,15,11,57,5.6,11,5,6,45,3.6,398,72
wild_hogs,3.8,139,20,119,14,3.4,34,3,31,8,3.4,86633,72
curly_sue,3.8,11,1,10,9,0,2,1,1,50,2.8,3986,49
little_giants,3.9,9,3,6,33,0,1,0,1,0,3.1,9092,62
loose_cannons,3,15,0,15,0,0,4,0,4,0,2.6,545,26
mouse_that_roared,7.1,18,16,2,88,0,0,0,0,0,0,0,0
spencers_mountain,0,3,3,0,100,0,0,0,0,0,0,0,0
masked_and_anonymous,4,77,19,58,24,3.4,28,3,25,10,3,954,46
lara_croft_tomb_raider_the_cradle_of_life,4.5,163,39,124,23,4.5,36,7,29,19,3.1,34884,60
seabiscuit-americas-legendary-racehorse,0,0,0,0,0,0,0,0,0,0,0,0,0
1127538-game_over,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo-soldiers,6.6,110,79,31,71,6.3,34,23,11,67,3.4,3099,70
camp,6,100,62,38,62,6.4,27,19,8,70,3.5,3093,70
1124189-hotel,4.5,25,9,16,36,4.6,11,4,7,36,2.6,446,34
lucia_lucia,5.4,48,21,27,43,5.6,20,7,13,35,3.4,312,57
mondays_in_the_sun,7,69,55,14,79,6.5,20,15,5,75,3.9,1360,86
scorched,4.6,6,1,5,16,0,1,1,0,100,3,906,43
avanti,6.9,16,13,3,81,0,3,1,2,33,3.6,906,72
1033042-eve_of_destruction,2.8,6,0,6,0,0,0,0,0,0,0,0,0
stoked_the_rise_and_fall_of_gator,6.6,47,37,10,78,6.6,19,15,4,78,3.8,199,78
1011319-juggernaut,0,3,2,1,66,0,0,0,0,0,0,0,0
kickboxer_2,0,1,1,0,100,0,0,0,0,0,0,0,0
kiss_me_stupid,6.4,20,15,5,75,6.4,6,5,1,83,3.4,784,66
1015567-one_two_three,7.7,17,16,1,94,0,4,4,0,100,4,1286,88
possible_loves,0,2,2,0,100,0,0,0,0,0,0,0,0
private_life_of_sherlock_holmes,7.6,21,20,1,95,7,5,4,1,80,3.5,1066,70
remo_williams_the_adventure_begins,4.6,12,6,6,50,0,0,0,0,0,0,0,0
the-blood-of-heroes1990,0,1,0,1,0,0,1,0,1,0,3.6,841,72
whats_up_tiger_lily,7,18,16,2,88,0,0,0,0,0,0,0,0
white_lightning,6.7,5,4,1,80,0,0,0,0,0,0,0,0
american_wedding,5.8,149,83,66,55,5.2,33,14,19,42,3.4,73646,72
straight-tripping,0,0,0,0,0,0,0,0,0,0,0,0,0
and_now_ladies_and_gentlemen,5.4,72,34,38,47,5.5,26,12,14,46,3.3,642,51
four-play,0,0,0,0,0,0,0,0,0,0,0,0,0
ill_be_there,5.2,6,3,3,50,0,1,1,0,100,3.3,685,59
magdalene_sisters,7.6,143,129,14,90,8.1,38,38,0,100,3.9,3422,87
secret_lives_of_dentists,7.2,93,79,14,84,7.3,33,29,4,87,3.2,653,54
freaky_friday,7,140,123,17,87,7,34,29,5,85,2.9,73112,60
swat,5.4,162,77,85,47,5.3,39,15,24,38,3.1,23455,63
1124832-divorce,5.2,133,49,84,36,5.7,37,16,21,43,2.5,3545,25
princess_blade,5.9,28,16,12,57,5.8,10,6,4,60,3.3,1979,55
step_into_liquid,6.9,77,63,14,81,7.1,28,26,2,92,4.1,1308,91
accattone,7.6,13,13,0,100,0,3,3,0,100,4.1,471,88
and_god_spoke,7,8,8,0,100,0,0,0,0,0,0,0,0
1109942-big_trouble,5.4,110,53,57,48,4.8,31,9,22,29,2.9,3337,52
double_life_of_veronique,7.6,25,21,4,84,7.6,5,5,0,100,4.3,5676,92
hawks_and_the_sparrows,6.5,10,8,2,80,0,3,3,0,100,4.1,399,84
man_in_the_glass_booth,0,3,3,0,100,0,1,1,0,100,4,91,88
red_pony,0,2,2,0,100,0,0,0,0,0,0,0,0
sex_and_the_other_man,0,0,0,0,0,0,0,0,0,0,0,0,0
gospel_according_to_st_matthew,8.4,27,25,2,92,0,4,4,0,100,4.1,1125,86
honeymoon_killers,8,18,17,1,94,0,3,3,0,100,3.5,670,67
umberto_d,8.9,25,24,1,96,8.9,7,7,0,100,4.3,1981,93
1116004-brothers_keeper,6,5,2,3,40,0,0,0,0,0,0,0,0
day_of_the_dolphin,5.4,17,9,8,52,0,3,0,3,0,3.1,307,43
i_love_you_to_death,5.6,17,10,7,58,0,2,1,1,50,3.3,2330,60
freddy_vs_jason,4.9,152,62,90,40,4.2,32,8,24,25,2.9,31156,60
1124859-grind,3.1,71,6,65,8,3,23,2,21,8,3.5,8588,79
open_range,6.8,170,134,36,78,6.7,33,23,10,69,3.5,8881,80
shaolin_soccer,7.1,87,79,8,90,7.4,28,28,0,100,3.7,17693,82
uptown_girls,3.8,108,14,94,12,3.9,30,5,25,16,3.1,32370,64
american_splendor,8.3,178,167,11,93,8.6,42,42,0,100,3.7,9157,85
1124952-carnage,6.9,36,28,8,77,7.1,11,9,2,81,3.7,239,71
passionada,5.6,45,26,19,57,5.8,16,9,7,56,3.2,457,55
agent_cody_banks,5.1,99,38,61,38,4.8,24,8,16,33,2.6,21724,41
camp_nowhere,3.6,10,1,9,10,0,2,1,1,50,2.8,2929,53
cemetery_club,5.8,7,4,3,57,0,3,2,1,66,2.9,263,36
changing_habits,0,2,0,2,0,0,0,0,0,0,0,0,0
hot_dog_the_movie,0,0,0,0,0,0,0,0,0,0,0,0,0
house_of_wax,4.3,148,37,111,25,4.5,30,6,24,20,2.8,39495,54
inn_of_the_sixth_happiness,0,2,2,0,100,0,0,0,0,0,0,0,0
prince-of-jutland-royal-deceit,0,0,0,0,0,0,0,0,0,0,0,0,0
rowing_with_the_wind,0,1,0,1,0,0,0,0,0,0,0,0,0
rachel_papers,0,2,1,1,50,0,0,0,0,0,0,0,0
sure_thing,6.8,26,23,3,88,6.8,5,4,1,80,3.5,2781,75
thrashin,0,0,0,0,0,0,0,0,0,0,0,0,0
virginias_run,0,2,1,1,50,0,2,1,1,50,3.7,550,73
wait_until_dark,7.8,17,16,1,94,0,0,0,0,0,0,0,0
code_unknown,6.9,37,26,11,70,7.2,9,7,2,77,3.8,1347,78
showdown_in_little_tokyo,4.3,6,2,4,33,0,0,0,0,0,0,0,0
tokyo_story,9.6,34,34,0,100,0,3,3,0,100,4.4,3458,94
1020432-summer,7.7,12,11,1,91,0,3,3,0,100,4.1,525,84
thx_1138,7,56,50,6,89,6.9,10,9,1,90,3.6,7990,73
beyond_the_valley_of_the_dolls,6.1,22,15,7,68,0,3,1,2,33,0,0,0
business_of_fancydancing,5.7,30,17,13,56,5.2,8,4,4,50,3.6,262,70
chunhyang,7,40,34,6,85,7.5,11,11,0,100,3.6,318,71
tunes_of_glory,5.7,6,4,2,66,0,0,0,0,0,0,0,0
kind_hearts_and_coronets,8.8,26,26,0,100,0,4,4,0,100,4.3,2828,93
1119133-ash_wednesday,4,14,4,10,28,0,4,1,3,25,3.1,670,46
joe_kidd,6.8,6,5,1,83,0,1,0,1,0,3.2,1890,50
keep,4.1,9,1,8,11,0,0,0,0,0,0,0,0
atragon_1965,0,0,0,0,0,0,0,0,0,0,0,0,0
mysterians,0,4,3,1,75,0,0,0,0,0,0,0,0
attack_of_the_puppet_people,0,1,0,1,0,0,0,0,0,0,0,0,0
beast_from_20000_fathoms,6.8,10,9,1,90,0,0,0,0,0,0,0,0
enchanted,7.3,157,145,12,92,7.4,34,31,3,91,3.8,188655,80
tremors,7,24,21,3,87,0,1,1,0,100,3,16973,63
1017346-red_shoes,9.1,41,40,1,97,8.2,6,6,0,100,4.2,2989,89
me_and_isaac_newton,7,9,8,1,88,0,2,2,0,100,3.2,135,40
pink_panther,4.1,139,31,108,22,4.1,32,6,26,18,3,52976,59
pink_panther_strikes_again,7.1,17,14,3,82,0,1,0,1,0,3.4,5835,80
1004567-commando,6,31,22,9,70,0,3,2,1,66,3.1,18349,65
1006234-dracula,7.7,42,39,3,92,7.7,6,6,0,100,3.6,8598,76
discreet_charm_of_the_bourgeoisie,8.4,38,37,1,97,7.6,10,10,0,100,4.2,3780,90
waco_the_rules_of_engagement,7.8,16,14,2,87,0,3,2,1,66,3.8,380,82
1108624-road_home,7.4,79,70,9,88,7.6,23,21,2,91,4.1,2770,88
ikiru,8.6,30,30,0,100,8.3,9,9,0,100,4.5,5818,96
comic_book_villains,0,4,3,1,75,0,0,0,0,0,0,0,0
angel_at_my_table,7.6,13,12,1,92,0,2,2,0,100,4,986,87
war_photographer,6.9,25,20,5,80,7,9,7,2,77,4.3,673,91
ay_carmela,0,2,1,1,50,0,0,0,0,0,0,0,0
war-and-peace-jang-aur-aman,0,0,0,0,0,0,0,0,0,0,0,0,0
loin,0,1,1,0,100,0,0,0,0,0,0,0,0
incident-at-oglala,7.7,12,12,0,100,0,1,1,0,100,4.1,260,85
handmaids_tale,4.6,12,3,9,25,0,2,0,2,0,3,1026,44
revolution-os,5.8,14,6,8,42,0,3,0,3,0,3.7,350,74
live_nude_girls_unite,7.1,17,14,3,82,0,4,4,0,100,3.8,355,63
all_the_little_animals,5.4,21,13,8,61,5.3,6,4,2,66,3.8,1085,76
1197228-earth,7.2,88,76,12,86,7.1,23,20,3,86,3.8,80150,74
man_on_fire,5.2,157,61,96,38,5.1,38,14,24,36,3.9,67139,89
1005512-death_in_venice,7.1,15,11,4,73,0,2,0,2,0,4,1986,83
marci_x,2.9,52,5,47,9,3.3,14,2,12,14,2.3,826,28
medallion,3.9,122,22,100,18,4.3,32,9,23,28,2.7,7847,42
my_bosss_daughter,2.4,66,6,60,9,2.6,15,2,13,13,2.5,6043,32
autumn_spring,7.3,37,36,1,97,7,13,12,1,92,3.7,349,81
battle_of_shaker_heights,5.1,57,24,33,42,4.4,23,5,18,21,3.2,1504,52
dont_tempt_me,5.1,29,11,18,37,5.2,9,4,5,44,3.5,1529,66
ask_the_dust,5.1,103,37,66,35,5.5,32,16,16,50,2.8,14077,37
stoked_the_rise_and_fall_of_gator,6.6,47,37,10,78,6.6,19,15,4,78,3.8,199,78
venus-boyz,6.1,16,13,3,81,5.9,6,5,1,83,3.4,203,70
1125073-suddenly,6.6,21,20,1,95,6.9,8,8,0,100,3.1,56,22
jeepers_creepers_2,4.2,119,26,93,21,3.9,26,4,22,15,2.8,17496,53
bollywoodhollywood,5,45,18,27,40,4.6,15,4,11,26,3.2,1101,57
civil_brand,3.8,19,3,16,15,3.9,9,2,7,22,3.8,954,73
nola,3.1,13,0,13,0,2.9,8,0,8,0,3.1,258,38
once_upon_a_time_in_the_midlands,5.7,74,38,36,51,5.9,25,16,9,64,3.1,886,45
other_side_of_the_bed,5,41,19,22,46,5,16,8,8,50,3.5,1042,66
1177706-day_zero,4.1,19,4,15,21,4,7,0,7,0,3.1,1008,45
dickie_roberts_former_child_star,4.5,114,26,88,22,4.5,32,7,25,21,2.8,8342,52
home_room,5.5,21,11,10,52,4.6,9,2,7,22,3.7,861,79
party_monster,4.4,75,20,55,26,4,28,5,23,17,3.5,6775,77
sides,0,0,0,0,0,0,0,0,0,0,0,0,0
1125409-cabin_fever,5.9,134,84,50,62,5.2,31,15,16,48,2.6,15690,45
matchstick_men,7.1,180,148,32,82,6.6,38,29,9,76,3.3,14261,76
once_upon_a_time_in_mexico,6.3,159,108,51,67,6.3,33,22,11,66,3.2,31247,66
1125540-dummy,6.2,32,23,9,71,5.8,10,7,3,70,3.6,2069,74
lost_in_translation,8.4,215,203,12,94,8.5,41,40,1,97,3.6,84187,84
luster,4.6,10,5,5,50,0,3,1,2,33,2.9,329,40
millennium-actress,7.6,49,45,4,91,7.7,13,12,1,92,4.1,4498,87
so_close,6.7,37,30,7,81,6,9,5,4,55,3.9,2855,80
children_of_the_night,0,1,0,1,0,0,0,0,0,0,0,0,0
daisy_miller,6,5,4,1,80,0,0,0,0,0,0,0,0
enlightenment-guaranteed,6.6,13,8,5,61,0,3,2,1,66,3.9,316,88
gotcha,4.8,9,4,5,44,0,1,0,1,0,3,845,47
hard_to_hold,0,1,0,1,0,0,0,0,0,0,0,0,0
kuffs,4.5,15,4,11,26,0,1,0,1,0,2.9,2235,46
once_upon_a_time_in_china,7.3,25,22,3,88,0,2,2,0,100,3.8,4888,85
once_upon_a_time_in_china_2,6.9,14,13,1,92,0,3,2,1,66,3.8,3504,82
once_upon_a_time_in_china_3,6,8,5,3,62,0,0,0,0,0,0,0,0
paper_moon,8.4,29,26,3,89,8,6,4,2,66,4,3053,91
sgt-peppers-lonely-hearts-club-band,2.9,20,3,17,15,0,3,0,3,0,2.9,1491,52
song_for_martin,7.3,27,23,4,85,7,12,9,3,75,3.5,333,70
targets,7.5,24,21,3,87,6.4,5,3,2,60,3.7,829,78
ugly_american,6.1,5,4,1,80,0,0,0,0,0,0,0,0
bostonians,6.2,5,3,2,60,0,1,1,0,100,2.9,265,32
1004703-convoy,4.1,8,4,4,50,0,1,0,1,0,3.6,2494,73
1009483-hello_dolly,5.9,16,8,8,50,0,0,0,0,0,0,0,0
im_going_home,7.7,52,50,2,96,8.2,19,19,0,100,3.4,322,63
memoirs_of_an_invisible_man,4.6,25,6,19,24,0,2,0,2,0,2.6,2632,30
stalags,5.8,12,6,6,50,0,4,1,3,25,3.8,33,80
1158185-see_no_evil,2.6,57,5,52,8,2.5,14,1,13,7,3.3,46137,61
super_sucker,4.1,14,4,10,28,0,4,1,3,25,2.9,303,42
indiscretion_of_an_american_wife,6.2,6,4,2,66,0,0,0,0,0,0,0,0
at_war_with_the_army,0,2,0,2,0,0,0,0,0,0,0,0,0
1036537-bingo,0,1,0,1,0,0,1,0,1,0,2.7,1322,36
god_told_me_to,6.1,7,5,2,71,0,1,0,1,0,3.3,590,57
i_madman,0,4,3,1,75,0,1,1,0,100,3,387,44
1031385-jungle_book,7.3,27,24,3,88,0,2,1,1,50,3.5,35715,70
once_bitten,3.4,10,1,9,10,0,0,0,0,0,0,0,0
camaron-en-eo-asador,0,0,0,0,0,0,0,0,0,0,0,0,0
squirm,4.3,10,3,7,30,0,0,0,0,0,0,0,0
adventures_of_huck_finn,5.9,13,8,5,61,0,4,3,1,75,2.9,2408,47
brood,7,14,11,3,78,0,1,0,1,0,3.5,2752,65
the-prince-and-the-pauper-1990,0,0,0,0,0,0,0,0,0,0,0,0,0
anything_else,5.2,130,53,77,40,5,35,12,23,34,2.9,4837,45
cold_creek_manor,3.8,108,13,95,12,4.5,27,6,21,22,2.6,4032,31
fighting_temptations,5.4,105,44,61,41,5.8,30,17,13,56,3.2,5134,69
secondhand_lions,6.1,132,78,54,59,5.2,31,11,20,35,3.7,13936,83
underworld,4.7,155,47,108,30,4.4,32,5,27,15,3.6,101467,82
bubba_hotep,6.8,102,80,22,78,6,27,19,8,70,3.6,14170,78
casa_de_los_babys,6,105,61,44,58,5.8,29,16,13,55,3.2,515,50
demonlover,5.5,75,36,39,48,6,21,14,7,66,2.9,692,43
close-your-eyes,5.7,36,17,19,47,5.2,13,7,6,53,3,925,39
where_in_the_world_is_osama_bin_laden,4.9,102,38,64,37,4.6,29,9,20,31,3.3,2558,55
tibet_cry_of_the_snow_lion,7.4,49,42,7,85,7.6,20,18,2,90,4,721,82
yossi_and_jagger,6.8,41,36,5,87,7.2,15,14,1,93,3.7,822,74
duplex,5,104,38,66,36,4.8,28,9,19,32,2.9,11260,46
rundown,6.4,143,102,41,71,6.1,31,20,11,64,3.3,18070,72
under_the_tuscan_sun,6.2,143,87,56,60,6.3,35,21,14,60,3.4,14219,77
camera_obscura,5,7,3,4,42,0,1,0,1,0,3,37,50
1125461-luther,5.2,61,27,34,44,5,21,9,12,42,3.7,2529,76
mambo_italiano,4.7,72,23,49,31,5,23,8,15,34,3.3,1531,64
love-my-life,0,0,0,0,0,0,0,0,0,0,0,0,0
national-lampoons-dorm-daze-2,0,0,0,0,0,0,0,0,0,0,0,0,0
to_be_and_to_have,8.1,58,56,2,96,8.1,21,20,1,95,4.1,1542,89
acid-drinkers-15-screwed-years2004,0,0,0,0,0,0,0,0,0,0,0,0,0
videodrome,7.1,44,35,9,79,0,3,3,0,100,3.6,9415,79
life_and_debt,7.3,42,38,4,90,7.6,12,12,0,100,4.1,552,90
lagaan,7.9,59,56,3,94,7.9,19,19,0,100,4.2,4800,90
judgment_at_nuremburg,7.7,19,17,2,89,0,2,1,1,50,4,2099,90
1036156-journey_of_hope,6.4,5,4,1,80,0,2,1,1,50,4.2,163,87
same_time_next_year,4.5,5,2,3,40,0,0,0,0,0,0,0,0
brief_history_of_time,7.3,12,11,1,91,0,2,1,1,50,3.9,305,86
jacob_the_liar,6.3,5,5,0,100,0,0,0,0,0,0,0,0
leningrad_cowboys_go_america,7.5,5,5,0,100,0,0,0,0,0,0,0,0
1017971-rules_of_the_game,9.1,37,36,1,97,9,10,10,0,100,4.3,2952,91
song_remains_the_same,6.6,11,8,3,72,0,0,0,0,0,0,0,0
seven_brides_for_seven_brothers,7.5,18,15,3,83,0,0,0,0,0,0,0,0
kiss_of_the_spider_woman,7.5,24,21,3,87,0,3,3,0,100,3.6,2040,78
all_the_presidents_men,9,40,40,0,100,0,3,3,0,100,3.9,11562,89
angie,5.2,15,6,9,40,0,3,1,2,33,2.7,642,31
appartement,0,2,2,0,100,0,0,0,0,0,0,0,0
mists_of_avalon,5.6,7,3,4,42,0,1,1,0,100,3.7,4639,74
babettes_feast,8.6,14,13,1,92,0,1,0,1,0,4.2,3211,90
barber_of_siberia,0,3,0,3,0,0,0,0,0,0,0,0,0
1038726-beethoven,4.8,23,7,16,30,6.1,5,4,1,80,2.8,16534,41
beethovens_2nd,4.4,10,2,8,20,0,2,0,2,0,2.6,7881,35
black_moon_rising,3.9,9,3,6,33,0,2,1,1,50,2.8,1020,32
boyz_n_the_hood,8.3,45,44,1,97,7.7,9,9,0,100,3.7,22104,88
bugsy,7,32,29,3,90,0,2,2,0,100,3.2,1987,62
bugsy_malone,6.4,16,12,4,75,0,1,1,0,100,3.5,3796,76
by_the_sword,0,2,0,2,0,0,1,0,1,0,3.6,301,69
1004407-cobra,2.5,14,1,13,7,0,3,1,2,33,2.7,5821,43
comunidad,0,3,3,0,100,0,0,0,0,0,0,0,0
1040755-consenting_adults,4.2,10,3,7,30,0,1,0,1,0,2.8,822,29
phenomenon,5.9,32,16,16,50,5.5,6,1,5,16,3,9166,62
crying_freeman,0,1,1,0,100,0,0,0,0,0,0,0,0
1108520-1108520-time_and_tide,6.1,43,27,16,62,6.4,15,10,5,66,3.6,915,71
monty_pythons_the_meaning_of_life,7.5,26,23,3,88,0,0,0,0,0,0,0,0
where_eagles_dare,6.5,17,15,2,88,0,3,2,1,66,3.8,5588,85
tightrope,6.8,11,9,2,81,0,1,1,0,100,3.1,1687,46
sleeping_with_the_enemy,4.4,31,7,24,22,3.8,7,1,6,14,3.2,11187,67
pcu,5.2,15,7,8,46,0,2,0,2,0,3.5,3192,73
1112954-rookie,7.2,140,115,25,82,7.4,32,29,3,90,3.3,10597,68
ghost_and_mr_chicken,6.2,6,4,2,66,0,0,0,0,0,0,0,0
city_heat,3.8,13,3,10,23,0,4,1,3,25,2.8,1089,30
30_days_of_night,5.5,150,73,77,48,5.1,28,13,15,46,3.3,146766,57
three_oclock_high,5.6,8,5,3,62,0,1,0,1,0,3.4,1098,70
white_hunter_black_heart,7,32,28,4,87,6.6,8,6,2,75,3.2,1489,54
1036052-come_and_see,8,20,19,1,95,0,4,3,1,75,4.5,2288,96
rage_in_harlem,6.7,11,9,2,81,0,2,1,1,50,3.2,878,54
ginger_snaps,7.4,46,41,5,89,7.1,8,7,1,87,3.4,8664,76
more_american_graffiti,4.2,9,2,7,22,0,0,0,0,0,0,0,0
ballad_of_little_jo,5.8,8,6,2,75,0,2,2,0,100,3.1,555,50
1100197-under_suspicion,5.3,44,22,22,50,5.2,12,6,6,50,3.2,1858,49
taistoi,0,1,1,0,100,0,0,0,0,0,0,0,0
reluctant_astronaut,0,0,0,0,0,0,0,0,0,0,0,0,0
shakiest_gun_in_the_west,0,0,0,0,0,0,0,0,0,0,0,0,0
sunday_in_the_country,8.4,6,6,0,100,0,1,1,0,100,3.5,302,71
gun_in_betty_lous_handbag,3.6,11,1,10,9,0,0,0,0,0,0,0,0
sudden_fear,6.8,5,5,0,100,0,0,0,0,0,0,0,0
nobodys_baby,4,5,0,5,0,0,0,0,0,0,0,0,0
regarding_henry,5.1,25,12,13,48,0,2,0,2,0,3.3,3801,64
the-debut2000,0,0,0,0,0,0,0,0,0,0,0,0,0
wilder_napalm,3.6,7,2,5,28,0,1,0,1,0,3,367,42
contamination,0,2,0,2,0,0,0,0,0,0,0,0,0
amazing_transparent_man,5,5,2,3,40,0,0,0,0,0,0,0,0
1056341-love_affair,4.8,26,8,18,30,0,3,1,2,33,3.5,1260,71
all_i_want,3.5,7,0,7,0,0,0,0,0,0,0,0,0
article_99,5.4,12,6,6,50,0,2,0,2,0,3.2,709,53
picture_this,0,0,0,0,0,0,0,0,0,0,0,0,0
oleanna,5.8,16,9,7,56,0,2,1,1,50,3.3,398,59
chattahoochee,4.9,5,1,4,20,0,2,0,2,0,3.3,468,54
tough_guys_dont_dance,4.9,18,7,11,38,0,4,2,2,50,3.3,251,49
there_goes_my_baby,0,1,0,1,0,0,0,0,0,0,0,0,0
kingdom_of_the_spiders,5.5,9,4,5,44,0,0,0,0,0,0,0,0
1018413-scrooge,6.8,16,11,5,68,0,3,2,1,66,3.4,1834,72
1042059-leap_of_faith,5.8,18,12,6,66,0,1,1,0,100,2.7,1901,38
gas_food_lodging,6.5,13,10,3,76,0,2,2,0,100,3.5,533,73
1010448-in_cold_blood,8.3,25,22,3,88,7.8,5,4,1,80,3.8,2614,83
campus_man,0,0,0,0,0,0,0,0,0,0,0,0,0
bedford_incident,6.9,7,7,0,100,0,0,0,0,0,0,0,0
murderous_maids,7.3,47,43,4,91,7.8,13,13,0,100,3.7,64,74
yankee_doodle_dandy,7.9,23,21,2,91,0,3,3,0,100,3.8,1924,83
ninja-scroll,8.3,5,5,0,100,0,0,0,0,0,0,0,0
knife_in_the_water,8.2,30,30,0,100,0,4,4,0,100,3.9,2383,85
devil_and_daniel_webster,7.9,16,16,0,100,0,0,0,0,0,0,0,0
mobsters,3.8,11,1,10,9,0,2,0,2,0,3.1,2921,54
charlotte_sometimes,6.8,44,36,8,81,7.6,11,11,0,100,3.5,200,66
time-to-pay,0,0,0,0,0,0,0,0,0,0,0,0,0
school_of_rock,7.8,188,172,16,91,8.2,39,38,1,97,3.2,183700,63
concert_for_george,7.6,18,17,1,94,7.3,9,8,1,88,4.3,31,90
lemony_snicket,6.6,154,109,45,70,6.6,32,19,13,59,3.2,60437,61
nine_dead_gay_guys,4,23,5,18,21,2.6,9,1,8,11,3.4,768,61
station_agent,8,149,142,7,95,8,33,33,0,100,3.9,7193,90
wonderland,5,98,34,64,34,4.5,32,7,25,21,3.3,3666,67
bus_174,8.3,73,73,0,100,8.1,22,22,0,100,3.9,1380,87
mystic_river,7.8,193,168,25,87,8,40,38,2,95,3.7,30024,86
1126165-good_boy,5.3,84,37,47,44,5.6,26,15,11,57,3,2701,49
1126175-house_of_the_dead,1.9,53,2,51,3,2,12,1,11,8,1.9,6777,20
intolerable_cruelty,6.7,178,133,45,74,6.8,41,31,10,75,2.9,12106,43
