id,title,year,imdbID,rtID
6213,Tears of the Sun,2003,314353,tears_of_the_sun
6214,Irréversible,2002,290673,
6215,Laurel Canyon,2002,298408,laurel_canyon
6216,Nirgendwo in Afrika,2001,161860,nowhere-in-africa
6217,The Safety of Objects,2001,256359,the-safety-of-objects
6218,Bend It Like Beckham,2002,286499,bend_it_like_beckham
6219,The Hunted,2003,269347,1120843-hunted
6220,Willard,2003,310357,willard
6221,Gaudi Afternoon,2001,235412,gaudi_afternoon
6222,Prozac Nation,2001,236640,prozac-nation
6223,Spun,2002,283003,spun
6224,Zir-e poost-e shahr,2001,250125,under_the_skin_of_the_city
6225,King of Kings,1961,55047,1011626-king_of_kings
6226,Die verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann,1975,73858,die-verlorene-ehre-der-katharina-blum-oder-wie-gewalt-entstehen-und-wohin-sie-fuhren-kann
6228,The Talk of the Town,1942,35417,talk_of_the_town
6229,Two-Lane Blacktop,1971,67893,twolane-blacktop
6230,Bang the Drum Slowly,1973,69765,1001634-bang_the_drum_slowly
6231,The Benny Goodman Story,1956,47873,benny_goodman_story
6232,Born Free,1966,60182,born_free
6233,Born Yesterday,1950,42276,1002930-born_yesterday
6234,Equus,1977,75995,equus
6235,Europa Europa,1990,99776,europa_europa
6236,Fear Strikes Out,1957,50383,fear_strikes_out
6237,The Glenn Miller Story,1954,47030,glenn_miller_story
6238,Green Card,1990,99699,green_card
6239,Journey to the Center of the Earth,2008,373051,10008588-journey_3d
6240,One Good Cop,1991,102593,one_good_cop
6241,Pauline à la plage,1983,86087,pauline_at_the_beach
6242,Ringu,1998,178868,ghost-hole
6243,Ringu 2,1999,218553,ringu_2
6244,Salaam Bombay!,1988,96028,salaam_bombay
6245,Sweet Charity,1969,65054,sweet_charity
6246,Talent for the Game,1991,103036,
6247,Women in Love,1969,66579,1172784-women_in_love
6248,Japón,2002,322824,japon
6249,Boat Trip,2002,285462,boat_trip
6250,The Dream Catcher,1999,128170,
6251,Piglet's Big Movie,2003,323642,piglets_big_movie
6252,View from the Top,2003,264150,view_from_the_top
6254,The Awful Truth,1937,28597,awful_truth
6255,For the Bible Tells Me So,2007,912583,for_the_bible_tells_me_so
6256,La casa dalle finestre che ridono,1976,74287,house_with_laughing_windows
6257,Jag är nyfiken - en film i gult,1967,61834,i_am_curious_blue
6258,Les dames du Bois de Boulogne,1945,37630,les-dames-du-bois-de-boulogne-ladies-of-the-park
6259,Flicka,2006,434215,flicka
6260,Black Robe,1991,101465,black_robe
6261,Wind,1992,105824,1040484-wind
6262,Ren xiao yao,2002,318025,unknown_pleasures
6263,Basic,2003,264395,basic
6264,The Core,2003,298814,core
6265,Head of State,2003,325537,head_of_state
6266,What a Girl Wants,2003,286788,what_a_girl_wants
6267,Assassination Tango,2002,283897,assassination_tango
6268,Raising Victor Vargas,2002,316188,raising_victor_vargas
6269,The Life Aquatic with Steve Zissou,2004,362270,yves-st-laurent-his-life-and-times
6270,Dreams,1990,100998,1030577-dreams
6271,La nuit américaine,1973,70460,day_for_night
6272,Eye of God,1997,116261,eye_of_god
6273,In a Lonely Place,1950,42593,in_a_lonely_place
6274,Physical Evidence,1989,98093,physical_evidence
6275,Square Dance,1987,94020,square_dance
6276,Wake of the Red Witch,1948,40946,wake_of_the_red_witch
6277,Winter Kills,1979,80139,winter-kills
6278,Fellini: Je suis un grand menteur,2002,314062,fellini-im-a-born-liar
6279,The Good Thief,2002,281820,good_thief
6280,A Man Apart,2003,266465,man_apart
6281,Phone Booth,2002,183649,phone_booth
6282,Cet amour-là,2001,277622,cet-amour-la
6283,Cowboy Bebop: Tengoku no tobira,2001,275277,cowboy_bebop_the_movie
6284,DysFunktional Family,2003,337996,dysfunktional_family
6285,Levity,2003,304328,levity
6286,Mies vailla menneisyyttä,2002,311519,man_without_a_past
6287,Anger Management,2003,305224,1121649-anger_management
6288,Better Luck Tomorrow,2002,280477,better_luck_tomorrow
6289,Ghosts of the Abyss,2003,297144,ghosts_of_the_abyss
6290,House of 1000 Corpses,2003,251736,house_of_1000_corpses
6291,Lilja 4-ever,2002,300140,lilya_4ever
6292,Marion Bridge,2002,329355,marion_bridge
6293,XX/XY,2002,245573,xx_xy
6294,Bulletproof Monk,2003,245803,bulletproof_monk
6295,Chasing Papi,2003,323572,chasing_papi
6296,A Mighty Wind,2003,310281,mighty_wind
6297,Holes,2003,311289,holes
6298,Malibu's Most Wanted,2003,328099,malibus_most_wanted
6299,Le peuple migrateur,2001,301727,winged_migration
6300,Blinkende lygter,2000,236027,flickering_lights
6301,Straw Dogs,1971,67800,straw_dogs
6302,Beginning of the End,1957,50177,1034431-beginning_of_the_end
6303,The Andromeda Strain,2008,424600,the-andromeda-strain2008
6304,Brainscan,1994,109327,brainscan
6305,Fahrenheit 451,1966,60390,1007003-fahrenheit_451
6306,I Am Trying to Break Your Heart,2002,327920,i_am_trying_to_break_your_heart
6307,The Iceman Cometh,1973,70212,1120594-iceman_cometh
6308,Legal Eagles,1986,91396,legal_eagles
6309,Married to It,1991,107523,married_to_it
6310,Memories of Me,1988,95613,memories_of_me
6311,The Other Side of Heaven,2001,250371,other_side_of_heaven
6312,A Private Function,1984,89838,private_function
6313,Sibling Rivalry,1990,100611,1030709-sibling_rivalry
6314,Undercover Blues,1993,108442,undercover_blues
6315,Wildcats,1986,92214,wildcats
6316,The Wiz,1978,78504,wiz
6317,Cartouche,1962,55832,cartouche
6318,The Marrying Man,1991,102411,marrying_man
6319,"Mon père, ce héros.",1991,102465,mon-pere-ce-heros
6320,Scenes from a Mall,1991,102849,scenes_from_a_mall
6321,How Stella Got Her Groove Back,1998,120703,how_stella_got_her_groove_back
6322,Confidence,2003,310910,confidence
6323,Identity,2003,309698,identity
6324,It Runs in the Family,2003,311110,it_runs_in_the_family
6325,The Real Cancun,2003,360916,real_cancun
6326,City of Ghosts,2002,164003,city_of_ghosts
6327,A Decade Under the Influence,2003,342275,decade_under_the_influence
6328,Dom durakov,2002,332605,house_of_fools
6329,Manic,2001,252684,
6330,People I Know,2002,274711,people_i_know
6331,Spellbound,1945,38109,1019609-spellbound
6332,The Lizzie McGuire Movie,2003,306841,lizzie_mcguire_movie
6333,X2,2003,290334,x2_xmen_united
6334,Blue Car,2002,290145,blue_car
6335,The Dancer Upstairs,2002,118926,dancer_upstairs
6336,Gomgashtei dar Aragh,2002,317226,marooned_in_iraq
6337,Owning Mahowny,2003,285861,owning_mahowny
6338,Daddy Day Care,2003,317303,daddy_day_care
6339,L'homme du train,2002,301414,man_on_the_train
6340,Only the Strong Survive,2002,308672,only_the_strong_survive
6341,The Shape of Things,2003,308878,shape_of_things
6342,Road Trip,2000,215129,1097259-road_trip
6343,Washington Heights,2002,314871,washington_heights
6344,101 Reykjavík,2000,237993,101_reykjavik
6345,A Chorus Line,1985,88915,chorus_line
6346,Absolute Beginners,1986,90585,absolute_beginners
6347,Beat Street,1984,86946,beat_street
6348,Breakin' 2: Electric Boogaloo,1984,86999,electric_boogaloo_breakin_2
6349,Breakin',1984,86998,breakin
6350,Tenkû no shiro Rapyuta,1986,92067,castle-in-the-sky
6351,Hysterical Blindness,2002,290664,hysterical_blindness
6352,Lambada,1990,99969,1011825-lambada
6353,Roadie,1980,81433,roadie
6354,The Carpetbaggers,1964,57917,carpetbaggers
6355,Les Girls,1957,50631,les_girls
6356,Gunfight at the O.K. Corral,1957,50468,gunfight_at_the_ok_corral
6357,High Society,1956,49314,high_society
6358,Kiss Me Kate,1953,45963,kiss-me-kate1953
6365,The Matrix Reloaded,2003,234215,matrix_reloaded
6366,Dracula: Pages from a Virgin's Diary,2002,293113,dracula_pages_from_a_virgins_diary
6367,Down with Love,2003,309530,down_by_love
6368,Cinemania,2002,281724,cinemania
6369,Friends and Family,2001,206762,friends_and_family
6370,L'auberge espagnole,2002,283900,auberge_espagnol
6371,Pokémon Heroes,2003,347791,pokemon-heroes
6373,Evan Almighty,2007,413099,evan_almighty
6374,The In-Laws,2003,314786,inlaws
6375,Gigantic (A Tale of Two Johns),2002,304081,gigantic_a_tale_of_two_johns
6376,Respiro,2002,286516,respiro
6377,Finding Nemo,2003,266543,finding_nemo
6378,The Italian Job,2003,317740,italian_job
6379,Wrong Turn,2003,295700,wrong_turn
6380,Capturing the Friedmans,2003,342172,capturing_the_friedmans
6382,He ni zai yi qi,2002,332639,together
6383,2 Fast 2 Furious,2003,322259,2_fast_2_furious
6384,Love the Hard Way,2001,263671,love_the_hard_way
6385,Whale Rider,2002,298228,whale_rider
6386,Nevada Smith,1966,60748,nevada_smith
6387,Zong heng si hai,1991,101020,1068208-once_a_thief
6388,Regeneration,1997,120001,regeneration_1998
6390,Silk Stockings,1957,50972,silk_stockings
6391,Snowball Express,1972,69291,snowball_express
6392,A Man Called Horse,1970,66049,man_called_horse
6394,Big Jake,1971,66831,big_jake
6395,Movie Crazy,1932,23241,movie_crazy
6396,Dementia 13,1963,56983,dementia_13
6397,Drôle de drame ou L'étrange aventure du Docteur Molyneux,1937,27552,drole-de-drame
6398,Le Mans,1971,67334,le_mans
6400,Un coupable idéal,2001,307197,murder_on_a_sunday_morning
6401,Rio Lobo,1970,66301,rio_lobo
6402,Siam Sunset,1999,178022,siam_sunset
6403,The Swimmer,1968,63663,swimmer
6404,Lo sceicco bianco,1952,44000,1023567-white_sheik
6405,Treasure Island,1990,100813,1021966-treasure_island
6406,Due occhi diabolici,1990,100827,two_evil_eyes
6407,Walk Don't Run,1966,61170,walk_dont_run
6408,Animals Are Beautiful People,1974,71143,animals-are-beautiful-people-capricorns-beautiful-people
6409,Bend of the River,1952,44413,bend_of_the_river
6410,Car Wash,1976,74281,car_wash
6411,Come September,1961,54759,come_september
6412,Destry Rides Again,1939,31225,destry_rides_again
6413,The Electric Horseman,1979,79100,electric_horseman
6414,Gay Purr-ee,1962,57093,gay_purree
6415,Intervista,1987,93267,intervista_1984
6416,King Rat,1965,59358,king_rat
6417,Live Wire,1992,104743,1040204-live_wire
6419,Mr. & Mrs. Bridge,1990,100200,mr_and_mrs_bridge
6421,The Rare Breed,1966,60884,1017201-rare_breed
6422,Shenandoah,1965,59711,shenandoah
6423,Straight Talk,1992,105481,straight_talk
6424,Oscar,1991,102603,1034151-oscar
6425,The Sixth Man,1997,120142,sixth_man
6426,The Far Country,1954,48055,1007101-far_country
6427,The Railway Children,2000,215111,1105025-railway_children
6428,Two Mules for Sister Sara,1970,65134,two_mules_for_sister_sara
6429,Winchester '73,1950,43137,1023739-winchester_73
6430,Ziggy Stardust and the Spiders from Mars,1973,86643,ziggy_stardust_and_the_spiders_from_mars_the_motion_picture
6431,Battle Cry,1955,47860,battle_cry
6432,The Courtship of Eddie's Father,1963,56956,courtship_of_eddies_father
6433,Chelovek s kino-apparatom,1929,19760,chelovek-s-kino-apparatom-man-with-a-movie-camera
6434,"Objective, Burma!",1945,37954,objective_burma
6435,Operation Pacific,1951,43887,operation_pacific
6436,This Boy's Life,1993,108330,this_boys_life
6437,13 Rue Madeleine,1947,38279,13_rue_madeleine
6438,633 Squadron,1964,57811,633_squadron
6439,Star Wars: Episode II - Attack of the Clones,2002,121765,star_wars_episode_ii_attack_of_the_clones
6440,Barton Fink,1991,101410,barton_fink
6441,Battle of Britain,1969,64072,battle_of_britain
6442,Belle epoque,1992,103791,belle_epoque
6443,The Big Trail,1930,20691,big_trail
6445,Cloak & Dagger,1984,87065,1004370-cloak_and_dagger
6446,The Comancheros,1961,54757,comancheros
6447,Duel at Diablo,1966,60355,1006347-duel_at_diablo
6448,Flight of the Phoenix,2004,377062,flight_of_the_phoenix
6449,From the Terrace,1960,53841,from_the_terrace
6450,"Heaven Knows, Mr. Allison",1957,50490,heaven_knows_mr_allison
6451,The Hot Rock,1972,68718,hot_rock
6452,"The Long, Hot Summer",1958,51878,1012662-long_hot_summer
6453,Man of Aran,1934,25456,man_of_aran
6454,Music Box,1989,100211,1014451-music_box
6455,North to Alaska,1960,54127,north_to_alaska
6456,Que la bête meure,1969,64861,this_man_must_die
6457,Sink the Bismarck!,1960,54310,sink_the_bismarck
6458,The Blue Max,1966,60177,blue_max
6459,The Desert Fox: The Story of Rommel,1951,43461,desert_fox
6460,Le procès,1962,57427,1022001-trial
6461,Unforgiven,1992,105695,1041911-unforgiven
6462,The Undefeated,1969,65150,1022315-undefeated
6463,Divine Trash,1998,150338,divine-trash
6464,Good Burger,1997,119215,good_burger
6465,Jubilee,1978,76240,jubilee
6466,Mississippi Masala,1991,102456,mississippi_masala
6467,Quai des Orfèvres,1947,39739,jenny_lamour
6468,A Stranger Among Us,1992,105483,stranger_among_us
6469,Cahill U.S. Marshal,1973,69834,cahill_us_marshal
6470,Chisum,1970,65547,chisum
6471,Defence of the Realm,1985,89009,defense_of_the_realm
6472,Eat a Bowl of Tea,1989,97261,eat_a_bowl_of_tea
6473,Half Moon Street,1986,91164,half_moon_street
6474,La tregua,1997,117959,1083373-truce
6475,Opportunity Knocks,1990,100301,opportunity_knocks
6476,Shattered Glass,2003,323944,shattered_glass
6477,The Song of Bernadette,1943,36377,song_of_bernadette
6478,The Life and Times of Judge Roy Bean,1972,68853,life_and_times_of_judge_roy_bean
6479,The Spirit of '76,1990,100670,
6480,Thoroughly Modern Millie,1967,62362,thoroughly_modern_millie
6481,Where the Heart Is,2000,198021,1096832-where_the_heart_is
6482,Dumb and Dumberer: When Harry Met Lloyd,2003,329028,dumb_and_dumberer_when_harry_met_lloyd
6483,From Justin to Kelly,2003,339034,from_justin_to_kelly
6484,Hollywood Homicide,2003,329717,hollywood_homicide
6485,Rugrats Go Wild,2003,337711,rugrats_go_wild
6486,The Hard Word,2002,280490,hard_word
6487,The Heart of Me,2002,301390,heart_of_me
6488,Décalage horaire,2002,293116,jet_lag
6489,"Mi Casa, Su Casa",2003,293452,loco_love
6490,Manito,2002,298050,manito
6491,Best of the Best 3: No Turning Back,1995,112483,best_of_the_best_3_no_turning_back
6492,Oligarkh,2002,308671,tycoon_a_new_russian
6493,Alex & Emma,2003,318283,alex_and_emma
6494,On_Line,2002,302889,on_line
6495,Experiment in Terror,1962,55972,experiment_in_terror
6496,Éxtasis,1996,118239,extasis_2008
6497,Paris brûle-t-il?,1966,60814,is_paris_burning
6498,Murphy's War,1971,67458,murphys_war
6499,Orphans of the Storm,1921,12532,orphans_of_the_storm
6500,The Satanic Rites of Dracula,1973,70634,count-dracula-his-vampire-bride
6502,28 Days Later...,2002,289043,28_days_later
6503,Charlie's Angels: Full Throttle,2003,305357,charlies_angels_full_throttle
6504,Benzina,2001,302309,
6505,Ed and His Dead Mother,1993,106792,ed_and_his_dead_mother
6506,Chuen jik sat sau,2001,286635,fulltime_killer
6507,Just a Little Harmless Sex,1998,175777,just_a_little_harmless_sex
6508,The Bank Job,2008,200465,1189844-the_bank_job
6509,Angst essen Seele auf,1974,71141,fear_of_fear
6510,"Bodies, Rest & Motion",1993,106447,bodies_rest_and_motion
6511,The Blood of Jesus,1941,33406,blood_of_jesus
6512,The Long Ships,1964,57259,long_ships
6513,Made for Each Other,1939,31602,made_for_each_other
6514,Ring of Terror,1962,56415,
6515,You Only Live Once,1937,29808,you_only_live_once
6516,Anastasia,1997,118617,1079818-anastasia
6517,Babe,1995,112431,1065598-babe
6518,Flight of the Intruder,1991,99587,flight_of_the_intruder
6519,Fun with Dick and Jane,2005,369441,fun_with_dick_and_jane
6520,Arthur! And the Square Knights of the Round Table,1966,220912,
6521,The Main Event,1979,79510,1013089-main_event
6522,Man's Favorite Sport?,1964,58324,mans_favorite_sport
6523,Mr. Baseball,1992,104926,mr_baseball
6524,Pote tin Kyriaki,1960,54198,1014832-never_on_sunday
6525,Mixed Nuts,1994,110538,mixed_nuts
6526,Hachi-gatsu no kyôshikyoku,1991,101991,rhapsody-in-august
6527,Scaramouche,1952,45125,1018316-scaramouche
6528,Start the Revolution Without Me,1970,66402,start_the_revolution_without_me
6529,Strange Bedfellows,2004,360032,strange_bedfellows
6530,Le locataire,1976,74811,tenant
6531,The Hour of the Pig,1993,107146,advocate
6532,Up the Sandbox,1972,69449,up_the_sandbox
6533,"What's Up, Doc?",1972,69495,whats_up_doc
6534,The Incredible Hulk,2008,800080,the_incredible_hulk
6535,"Legally Blonde 2: Red, White & Blonde",2003,333780,legally_blonde_2_red_white_and_blonde
6536,Sinbad: Legend of the Seven Seas,2003,165982,sinbad_legend_of_the_seven_seas
6537,Terminator 3: Rise of the Machines,2003,181852,terminator_3_rise_of_the_machines
6538,Swimming Pool,2003,324133,swimming_pool
6539,Pirates of the Caribbean: The Curse of the Black Pearl,2003,325980,pirates_of_the_caribbean_the_curse_of_the_black_pearl
6540,Madame Satã,2002,317887,madame_sata
6541,The League of Extraordinary Gentlemen,2003,311429,league_of_extraordinary_gentlemen
6542,Kukushka,2002,308476,cuckoo
6543,The Holy Land,2001,283387,holy_land
6544,Une femme de ménage,2002,291538,1120788-housekeeper
6545,I Capture the Castle,2003,300015,i_capture_the_castle
6546,Km. 0,2000,251777,km0
6547,Northfork,2003,322659,northfork
6548,Bad Boys II,2003,172156,bad_boys_ii
6549,How to Deal,2003,319524,how_to_deal
6550,Johnny English,2003,274166,johnny_english
6551,The Anarchist Cookbook,2002,284850,anarchist_cookbook
6552,Dirty Pretty Things,2002,301199,dirty_pretty_things
6553,L'imbalsamatore,2002,322725,1123900-embalmer
6554,Garage Days,2002,280696,garage_days
6555,Cavale,2002,233418,1125480-on_the_run
6556,Umi wa miteita,2002,316829,sea_is_watching
6557,Wild Hogs,2007,486946,wild_hogs
6558,Curly Sue,1991,101635,curly_sue
6559,Little Giants,1994,110364,little_giants
6560,Loose Cannons,1990,100053,loose_cannons
6561,The Mouse That Roared,1959,53084,mouse_that_roared
6562,Spencer's Mountain,1963,57523,spencers_mountain
6563,Masked and Anonymous,2003,319829,masked_and_anonymous
6564,Lara Croft Tomb Raider: The Cradle of Life,2003,325703,lara_croft_tomb_raider_the_cradle_of_life
6565,Seabiscuit,2003,329575,seabiscuit-americas-legendary-racehorse
6566,Spy Kids 3-D: Game Over,2003,338459,1127538-game_over
6567,Buffalo Soldiers,2001,252299,buffalo-soldiers
6568,Camp,2003,342167,camp
6569,Hotel,2001,278487,1124189-hotel
6570,La hija del caníbal,2003,314170,lucia_lucia
6571,Los lunes al sol,2002,319769,mondays_in_the_sun
6572,Scorched,2003,286947,scorched
6573,Avanti!,1972,68240,avanti
6574,Eve of Destruction,1991,101831,1033042-eve_of_destruction
6575,Stoked: The Rise and Fall of Gator,2002,271211,stoked_the_rise_and_fall_of_gator
6576,Juggernaut,1974,71706,1011319-juggernaut
6577,Kickboxer 2: The Road Back,1991,102202,kickboxer_2
6578,"Kiss Me, Stupid",1964,58265,kiss_me_stupid
6579,"One, Two, Three",1961,55256,1015567-one_two_three
6580,Amores Possíveis,2001,275915,possible_loves
6581,The Private Life of Sherlock Holmes,1970,66249,private_life_of_sherlock_holmes
6582,Remo Williams: The Adventure Begins,1985,89901,remo_williams_the_adventure_begins
6583,The Blood of Heroes,1989,94764,the-blood-of-heroes1990
6584,"What's Up, Tiger Lily?",1966,61177,whats_up_tiger_lily
